item_000,2000-01-01,97.121
item_000,2000-01-02,66.043
item_000,2000-01-03,85.051
item_000,2000-01-04,95.684
item_000,2000-01-05,112.733
item_000,2000-01-06,112.479
item_000,2000-01-07,130.453
item_000,2000-01-08,94.862
item_000,2000-01-09,60.626
item_000,2000-01-10,78.247
item_000,2000-01-11,98.553
item_000,2000-01-12,111.865
item_000,2000-01-13,117.743
item_000,2000-01-14,127.097
item_000,2000-01-15,94.594
item_000,2000-01-16,69.855
item_000,2000-01-17,84.847
item_000,2000-01-18,86.163
item_000,2000-01-19,108.201
item_000,2000-01-20,120.799
item_000,2000-01-21,115.776
item_000,2000-01-22,95.220
item_000,2000-01-23,66.222
item_000,2000-01-24,81.619
item_000,2000-01-25,86.877
item_000,2000-01-26,106.574
item_000,2000-01-27,109.720
item_000,2000-01-28,121.003
item_000,2000-01-29,104.982
item_000,2000-01-30,67.004
item_000,2000-01-31,91.497
item_000,2000-02-01,101.263
item_000,2000-02-02,120.370
item_000,2000-02-03,118.575
item_000,2000-02-04,125.867
item_000,2000-02-05,107.795
item_000,2000-02-06,75.085
item_000,2000-02-07,85.601
item_000,2000-02-08,108.432
item_000,2000-02-09,114.799
item_000,2000-02-10,133.113
item_000,2000-02-11,134.024
item_000,2000-02-12,118.782
item_000,2000-02-13,69.825
item_000,2000-02-14,91.919
item_000,2000-02-15,107.334
item_000,2000-02-16,115.619
item_000,2000-02-17,126.521
item_000,2000-02-18,133.232
item_000,2000-02-19,121.999
item_000,2000-02-20,69.355
item_000,2000-02-21,92.673
item_000,2000-02-22,109.963
item_000,2000-02-23,117.403
item_000,2000-02-24,119.232
item_000,2000-02-25,134.271
item_000,2000-02-26,116.830
item_000,2000-02-27,65.839
item_000,2000-02-28,86.843
item_000,2000-02-29,94.354
item_000,2000-03-01,110.832
item_000,2000-03-02,130.094
item_000,2000-03-03,128.853
item_000,2000-03-04,101.597
item_000,2000-03-05,78.290
item_000,2000-03-06,89.015
item_000,2000-03-07,103.572
item_000,2000-03-08,113.596
item_000,2000-03-09,129.495
item_000,2000-03-10,115.920
item_000,2000-03-11,115.353
item_000,2000-03-12,73.322
item_000,2000-03-13,89.997
item_000,2000-03-14,98.442
item_000,2000-03-15,117.491
item_000,2000-03-16,124.081
item_000,2000-03-17,123.628
item_000,2000-03-18,111.581
item_000,2000-03-19,65.938
item_000,2000-03-20,87.759
item_000,2000-03-21,103.634
item_000,2000-03-22,114.743
item_000,2000-03-23,116.145
item_000,2000-03-24,137.806
item_000,2000-03-25,116.660
item_000,2000-03-26,73.596
item_000,2000-03-27,101.257
item_000,2000-03-28,98.345
item_000,2000-03-29,112.639
item_000,2000-03-30,116.332
item_000,2000-03-31,130.511
item_000,2000-04-01,114.278
item_000,2000-04-02,77.592
item_000,2000-04-03,96.755
item_000,2000-04-04,104.643
item_000,2000-04-05,102.625
item_000,2000-04-06,124.544
item_000,2000-04-07,128.615
item_000,2000-04-08,123.891
item_000,2000-04-09,73.562
item_000,2000-04-10,87.857
item_000,2000-04-11,97.468
item_000,2000-04-12,111.086
item_000,2000-04-13,122.402
item_000,2000-04-14,128.671
item_000,2000-04-15,114.739
item_000,2000-04-16,66.140
item_000,2000-04-17,102.478
item_000,2000-04-18,111.963
item_000,2000-04-19,124.639
item_000,2000-04-20,113.834
item_000,2000-04-21,137.826
item_000,2000-04-22,113.310
item_000,2000-04-23,77.017
item_000,2000-04-24,98.917
item_000,2000-04-25,103.349
item_000,2000-04-26,119.508
item_000,2000-04-27,130.751
item_000,2000-04-28,129.001
item_000,2000-04-29,115.635
item_000,2000-04-30,80.077
item_000,2000-05-01,98.999
item_000,2000-05-02,102.449
item_000,2000-05-03,118.769
item_000,2000-05-04,113.477
item_000,2000-05-05,133.142
item_000,2000-05-06,116.575
item_000,2000-05-07,73.452
item_000,2000-05-08,98.542
item_000,2000-05-09,113.284
item_000,2000-05-10,120.759
item_000,2000-05-11,129.486
item_000,2000-05-12,138.358
item_000,2000-05-13,121.926
item_000,2000-05-14,77.575
item_000,2000-05-15,99.390
item_000,2000-05-16,104.029
item_000,2000-05-17,119.064
item_000,2000-05-18,123.040
item_000,2000-05-19,128.187
item_000,2000-05-20,105.018
item_000,2000-05-21,73.613
item_000,2000-05-22,93.983
item_000,2000-05-23,106.830
item_000,2000-05-24,118.469
item_000,2000-05-25,128.838
item_000,2000-05-26,137.673
item_000,2000-05-27,112.223
item_000,2000-05-28,76.692
item_000,2000-05-29,100.045
item_000,2000-05-30,107.779
item_000,2000-05-31,120.614
item_000,2000-06-01,128.874
item_000,2000-06-02,138.584
item_000,2000-06-03,134.087
item_000,2000-06-04,74.944
item_000,2000-06-05,105.584
item_000,2000-06-06,109.146
item_000,2000-06-07,137.877
item_000,2000-06-08,133.964
item_000,2000-06-09,152.758
item_000,2000-06-10,118.016
item_000,2000-06-11,74.562
item_000,2000-06-12,102.424
item_000,2000-06-13,124.212
item_000,2000-06-14,135.864
item_000,2000-06-15,142.860
item_000,2000-06-16,136.730
item_000,2000-06-17,136.726
item_000,2000-06-18,85.688
item_000,2000-06-19,97.072
item_000,2000-06-20,122.915
item_000,2000-06-21,118.774
item_000,2000-06-22,132.434
item_000,2000-06-23,133.716
item_000,2000-06-24,127.448
item_000,2000-06-25,79.337
item_000,2000-06-26,107.826
item_000,2000-06-27,122.745
item_000,2000-06-28,137.022
item_000,2000-06-29,135.748
item_000,2000-06-30,149.797
item_000,2000-07-01,121.373
item_000,2000-07-02,82.169
item_000,2000-07-03,105.328
item_000,2000-07-04,122.188
item_000,2000-07-05,132.096
item_000,2000-07-06,148.615
item_000,2000-07-07,146.372
item_000,2000-07-08,141.071
item_000,2000-07-09,88.381
item_000,2000-07-10,109.914
item_000,2000-07-11,112.855
item_000,2000-07-12,137.631
item_000,2000-07-13,140.052
item_000,2000-07-14,149.763
item_000,2000-07-15,116.964
item_000,2000-07-16,83.188
item_000,2000-07-17,99.218
item_000,2000-07-18,112.872
item_000,2000-07-19,140.788
item_000,2000-07-20,142.032
item_000,2000-07-21,144.004
item_000,2000-07-22,126.758
item_000,2000-07-23,81.254
item_000,2000-07-24,110.483
item_000,2000-07-25,115.280
item_000,2000-07-26,139.990
item_000,2000-07-27,145.080
item_000,2000-07-28,149.208
item_000,2000-07-29,136.491
item_000,2000-07-30,89.913
item_000,2000-07-31,95.606
item_000,2000-08-01,126.667
item_000,2000-08-02,127.041
item_000,2000-08-03,150.827
item_000,2000-08-04,145.347
item_000,2000-08-05,118.966
item_000,2000-08-06,86.535
item_000,2000-08-07,115.688
item_000,2000-08-08,118.462
item_000,2000-08-09,118.933
item_000,2000-08-10,145.713
item_000,2000-08-11,154.268
item_000,2000-08-12,122.882
item_000,2000-08-13,87.316
item_000,2000-08-14,96.755
item_000,2000-08-15,106.446
item_000,2000-08-16,134.105
item_000,2000-08-17,133.027
item_000,2000-08-18,161.811
item_000,2000-08-19,138.631
item_000,2000-08-20,88.228
item_000,2000-08-21,106.276
item_000,2000-08-22,117.564
item_000,2000-08-23,119.355
item_000,2000-08-24,129.760
item_000,2000-08-25,155.127
item_000,2000-08-26,136.143
item_000,2000-08-27,79.779
item_000,2000-08-28,109.211
item_000,2000-08-29,108.700
item_000,2000-08-30,134.852
item_000,2000-08-31,143.854
item_000,2000-09-01,136.709
item_000,2000-09-02,127.220
item_000,2000-09-03,76.833
item_000,2000-09-04,94.974
item_000,2000-09-05,97.222
item_000,2000-09-06,111.656
item_000,2000-09-07,135.173
item_000,2000-09-08,121.705
item_000,2000-09-09,113.470
item_000,2000-09-10,79.634
item_000,2000-09-11,103.216
item_000,2000-09-12,110.849
item_000,2000-09-13,111.377
item_000,2000-09-14,124.019
item_000,2000-09-15,135.608
item_000,2000-09-16,114.988
item_000,2000-09-17,69.042
item_000,2000-09-18,92.224
item_000,2000-09-19,108.521
item_000,2000-09-20,125.897
item_000,2000-09-21,121.854
item_000,2000-09-22,145.288
item_000,2000-09-23,117.299
item_000,2000-09-24,71.106
item_000,2000-09-25,98.685
item_000,2000-09-26,100.166
item_000,2000-09-27,113.292
item_000,2000-09-28,125.874
item_000,2000-09-29,122.791
item_000,2000-09-30,127.556
item_000,2000-10-01,78.987
item_000,2000-10-02,90.776
item_000,2000-10-03,117.226
item_000,2000-10-04,118.993
item_000,2000-10-05,142.278
item_000,2000-10-06,138.509
item_000,2000-10-07,124.364
item_000,2000-10-08,83.348
item_000,2000-10-09,101.809
item_000,2000-10-10,117.508
item_000,2000-10-11,108.508
item_000,2000-10-12,137.368
item_000,2000-10-13,134.710
item_000,2000-10-14,122.481
item_000,2000-10-15,77.262
item_000,2000-10-16,97.760
item_000,2000-10-17,99.155
item_000,2000-10-18,126.311
item_000,2000-10-19,129.664
item_000,2000-10-20,125.908
item_000,2000-10-21,115.669
item_000,2000-10-22,71.778
item_000,2000-10-23,104.551
item_000,2000-10-24,109.086
item_000,2000-10-25,116.524
item_000,2000-10-26,130.209
item_000,2000-10-27,145.062
item_000,2000-10-28,108.627
item_000,2000-10-29,81.643
item_000,2000-10-30,106.443
item_000,2000-10-31,100.336
item_000,2000-11-01,131.535
item_000,2000-11-02,135.729
item_000,2000-11-03,144.813
item_000,2000-11-04,145.084
item_000,2000-11-05,89.169
item_000,2000-11-06,117.900
item_000,2000-11-07,130.895
